TARGETID,ra,dec,Z_QSO,SNR_FOREST,SNR_REDSIDE,DLAID,zDLA,Z_DLA_ERR,NHI,NHI_ERR,DELTACHI2
39628132331815747,38.47735547120483,14.57598774611729,2.4271024132615504,9.78433196818491,16.457160627552323,b'39628132331815747000',2.1836007653479625,0.00825456564196459,20.386620560026795,0.8093713571822102,0.39561179638656463
39628144008760939,37.222381304245005,14.929471067171185,3.086666747936727,6.43682151615394,10.261400613260252,b'39628144008760939000',2.149796211713271,0.048734523984472776,20.52284610704613,3.727346576308197,0.025641864481629417
39628144008760939,37.222381304245005,14.929471067171185,3.086666747936727,6.43682151615394,10.261400613260252,b'39628144008760939001',2.4039019779095594,0.03189908177986749,20.49989003161398,2.9752514804778802,0.01492716048597531
39628114610881938,30.959315993449103,13.789304587232678,2.921330936655399,6.052510863231932,7.2184029104048815,b'39628114610881938000',2.2647870657205447,0.03737800446543612,21.045406224705445,1.6062866619088703,0.18116768528232752
39628143933262187,32.4461438625039,14.912147205756426,3.535860912119599,6.191445865562342,11.933006823322495,b'39628143933262187000',3.3992904391514425,0.016228430927817644,20.733717917408566,1.6485244491501079,0.11164435384327687
39628161410924974,30.62913750762385,15.786404250379448,2.7087669253533107,5.779496675224411,10.288226285591763,b'39628161410924974000',2.6215711681052607,0.016999726057863894,21.04470730225736,0.8892991827224068,0.4305936989945002
39628184685121258,33.33820837912854,16.76345569825295,2.4804068520905935,5.609636674965311,10.530420170769192,b'39628184685121258000',2.05266355937555,0.02159298902291055,20.682459945660323,1.4365599975849879,0.24862635046893944
39628190460676834,32.546626198782064,17.04583669901946,2.486677168557122,5.081229300579898,9.360689224346581,b'39628190460676834000',2.3998181147830637,0.013933615462940217,21.099533000054954,0.675455890255551,0.7299919277947104
39628190460676834,32.546626198782064,17.04583669901946,2.486677168557122,5.081229300579898,9.360689224346581,b'39628190460676834001',2.463815760212087,0.007009711638778384,20.751188034363715,0.641559970049695,0.5449657137643575
39628178867619524,31.853911429938613,16.55130238526351,2.6103886315163485,12.953436239401396,22.261497685958386,b'39628178867619524000',2.3906696057422647,0.006762315502464809,20.43829290236007,0.7994342083724746,0.3477476599840137
39628213571290147,33.6535681854085,17.950721578162067,2.6628242654302725,9.147528057829744,13.751284839658323,b'39628213571290147000',2.0732069165065634,0.020451954616021124,20.84564382728366,1.1717210415429404,0.28255018908462226
39628213659370325,39.141205209493265,18.061284216923585,2.74068791057891,5.057680560943545,7.6438494084172675,b'39628213659370325000',2.0062453148269017,0.055559229025247986,20.684022927259193,3.092200484607081,0.06166400649003534
39628225193709483,41.54925788842546,18.391689998712096,3.5938241326308007,6.427779106784803,13.31388063185755,b'39628225193709483000',3.1526612558318257,0.016981971998105874,21.117165000673346,1.2585197244142385,0.2041458689968323
39628270840319849,40.762734477384896,20.375578681407614,2.960835182426757,7.297380897265195,9.637061956408399,b'39628270840319849000',2.8307481694026246,0.01180452380556904,20.73658784841782,1.2172044219342724,0.18743969696722407
39628276506824392,41.10491047754563,20.702294455219068,2.4835291932049985,5.174165532686407,8.966830486432945,b'39628276506824392000',2.10177616374147,0.019171472274059177,20.60527966714869,1.4375983694879115,0.3683977150361504
39628270777403743,36.63664836003255,20.46340187129891,2.8853277443725656,24.322120261636954,28.53842387918382,b'39628270777403743000',1.9730627229256865,0.018572364866418632,20.61396973456734,1.7031113792051156,0.1378472666659325
39628282085248444,36.28498769489454,20.87855219306139,3.7690082508378406,7.619978263506743,15.41564457609378,b'39628282085248444000',2.6519620400157775,0.0478735097647791,21.341536083340213,1.6844735348817592,0.21146129633527044
