ID,ra,dec,zCNN,NHI_best,Flux,SNR,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
127187427.0,31.9793919,1.6467298,2.07740215,20.38391,1.47,3.507,ok,11.220674,300.0,0.3080547527655903,5.4144835,-500.0,0.3227994254866406,2.8607564,-300.0,0.7326831633582566,2.5062938,-400.0,0.3897225011987538,4,"SiII1526,CII1334",False,True,False,0.7326831633582566
125886049.0,358.7768966,1.5910314,2.47523527,20.568334,1.68,4.271,ok,4.1867447,100.0,0.33811034777322857,7.8180103,50.0,0.2589922365037885,8.304481,350.0,0.3054210256257054,1.8146993,50.0,0.32081128370034784,4,"SiII1526,CII1334,OI1302",True,True,False,0.33811034777322857
125638780.0,338.9308968,1.4183462,2.8122757,20.772529,0.868,3.614,ok,17.198269,450.0,0.18385323326759265,3.156612,-150.0,0.3605009315319971,6.8766875,-100.0,0.31586189159358286,0.82838255,150.0,0.46045404572135606,4,"SiII1526,OI1302",True,True,False,0.46045404572135606
125638780.0,338.9308968,1.4183462,2.99930292,20.576451,0.868,3.614,ok,0.9100077,150.0,0.4486802867598887,4.2783637,450.0,0.47082828530461385,3.2092547,-450.0,0.44335021090633037,2.7292395,50.0,0.37834471113609797,4,CII1334,False,True,False,0.47082828530461385
132958044.0,1.8782495,2.4097845,3.54866864,20.843009,6.664,17.065,ok,15.676177,100.0,0.06254314224524468,21.804125,100.0,0.06372894209067814,20.133648,150.0,0.06748237709528228,4.0035963,150.0,0.21100681111907754,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.21100681111907754
127781368.0,6.977347,1.850717,2.01984282,20.5283,7.504,5.756,ok,5.3699026,-300.0,0.16013285235827918,,,,,,,10.897236,-300.0,0.1451001239383199,2,"SiII1526,AlII1670",True,True,False,0.16013285235827918
131222522.0,1.9780321,2.282475,2.82282483,20.37993,1.264,3.252,ok,2.5289986,300.0,0.46190050337392874,3.001906,350.0,0.45767575459088294,4.6736736,300.0,0.4702284318292239,1.7302556,250.0,0.4744167893971102,4,OI1302,True,True,False,0.4744167893971102
129558002.0,3.7608966,1.8978901,2.30509769,20.782755,6.732,13.452,ok,19.944479,-100.0,0.07444064428329833,28.184494,0.0,0.08459669151175138,18.752213,-100.0,0.0804048121828178,12.119156,-150.0,0.11082510700009549,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.11082510700009549
134343066.0,339.3184799,2.5424052,2.48164351,20.542597,1.793,6.058,ok,5.2709856,50.0,0.12411376262537474,2.502824,50.0,0.23003722510548583,13.714095,-500.0,0.2080775809046424,2.179441,0.0,0.27419761860948516,4,"SiII1526,OI1302",True,True,False,0.27419761860948516
131252215.0,2.885151,2.0908272,2.08805045,20.571622,2.495,4.627,ok,3.2575974,150.0,0.2491409803387743,8.4403715,50.0,0.2562265693973304,1.5693126,150.0,0.3224691011040878,3.0938916,100.0,0.2562793499149344,4,CII1334,True,True,False,0.3224691011040878
132004711.0,335.6342936,2.2699975,2.53333081,20.395051,1.477,3.697,ok,2.7612853,-450.0,0.3064855900842645,6.6053348,200.0,0.3583555008578517,6.5617437,300.0,0.3309379407273434,1.7456849,50.0,0.4391051562771637,4,"CII1334,OI1302",False,True,False,0.4391051562771637
128158057.0,333.1962528,1.9101422,2.3134796,20.401365,1.499,4.118,ok,1.9343224,450.0,0.2580689780480679,5.3533635,-200.0,0.38318308166424875,7.921588,50.0,0.30119758874853225,0.97349143,50.0,0.4046484410760218,4,"CII1334,OI1302",False,True,False,0.4046484410760218
127542528.0,12.6539134,1.7469965,2.5252041,20.681993,3.079,7.011,ok,-3.1805196,-200.0,0.1087361770715054,8.470719,200.0,0.14560699730363874,12.4033575,300.0,0.11487253845215326,1.3462931,-350.0,0.23658275411968682,4,"CII1334,OI1302",False,True,False,0.23658275411968682
129080150.0,177.2514668,1.8994722,3.31304768,21.019513,2.985,5.69,ok,9.51439,-100.0,0.18837860459300804,10.170476,-100.0,0.18157350987301824,10.367762,-100.0,0.17130532752847524,9.01464,-100.0,0.2121121917592092,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2121121917592092
126189095.0,162.1218518,1.5115389,2.01289779,20.780606,5.641,4.887,ok,4.272887,-100.0,0.17008167890894235,6.9589095,-150.0,0.11750698150694763,6.856529,-200.0,0.1580750257149734,8.020767,-100.0,0.15912230673977035,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.17008167890894235
133077796.0,140.0603277,2.4677065,2.35107534,20.609047,4.378,9.033,ok,1.3666583,250.0,0.15153318479471964,8.011732,-350.0,0.14630271466434053,13.6125765,250.0,0.14861068855726,2.7645514,0.0,0.184490517316753,4,"CII1334,OI1302",False,True,False,0.184490517316753
133331847.0,145.0351919,2.5358584,2.56520302,20.662582,6.333,12.275,ok,32.921394,50.0,0.07230456334637349,28.999352,50.0,0.08567284591116381,25.902573,50.0,0.08973413614916295,27.01317,50.0,0.09694776411666994,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.09694776411666994
133608581.0,146.42459,2.4542268,2.9662885,20.413893,1.423,3.032,ok,3.1306357,-500.0,0.28266657152744157,6.71741,-500.0,0.27373998254696685,7.620978,-100.0,0.27026030730571876,3.0193613,-500.0,0.3044303322605182,4,"CII1334,OI1302",True,True,False,0.3044303322605182
128961807.0,157.8840596,1.9445386,2.23656399,20.613263,3.599,3.065,ok,8.022561,400.0,0.14589755918124453,10.524414,400.0,0.1726677797565917,8.957465,450.0,0.1738233347088306,7.8427253,400.0,0.18059580964806551,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.18059580964806551
130672614.0,172.1762871,2.1558154,2.05762541,20.387654,20.661,12.721,ok,4.7452216,100.0,0.06160850855937988,13.449961,100.0,0.04834668399647488,7.8826485,100.0,0.04025496163189981,6.4517183,150.0,0.05719016895916343,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.06160850855937988
127377715.0,174.4616288,1.816572,2.36421974,20.380877,1.19,3.045,ok,7.9644237,-100.0,0.27320822417114676,5.9140635,0.0,0.49851950200998185,2.5175393,-100.0,0.43475624739196184,0.5961702,-200.0,0.4383238413702039,4,"SiII1526,CII1334",True,True,False,0.49851950200998185
125929474.0,179.3628213,1.4786439,2.11447179,20.750143,5.053,4.686,ok,6.766626,100.0,0.16923563051939433,8.861395,50.0,0.13733765136769766,8.046465,100.0,0.09122168265443338,5.5088573,150.0,0.16725782255435523,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.16923563051939433
133392614.0,177.9168543,2.396026,2.64069428,20.529129,3.891,7.326,ok,18.260208,-250.0,0.17050295441040708,7.103021,450.0,0.1729316956528455,8.380597,-200.0,0.2178514060769498,2.9404452,200.0,0.1643471202137714,4,"SiII1526,CII1334,OI1302",True,True,False,0.2178514060769498
127752116.0,181.4147899,1.7323675,2.62229923,21.073271,2.388,6.738,ok,17.14494,-450.0,0.1589648463808849,14.0358925,450.0,0.22118663420222295,10.111902,-100.0,0.14387596428980706,-0.05173569,450.0,0.16633016739257103,4,"SiII1526,CII1334,OI1302",False,True,False,0.22118663420222295
131187051.0,180.6863219,2.0912559,2.54637137,20.415647,1.067,3.394,ok,5.2791986,450.0,0.3903636156157475,0.5682857,300.0,0.36613058726777004,6.230665,-50.0,0.36999704627287044,0.8206854,350.0,0.6832565136588076,4,"SiII1526,OI1302",False,True,False,0.6832565136588076
133907812.0,190.7454855,2.4938464,2.65834104,20.326992,2.343,3.381,ok,0.55465734,-50.0,0.3656458076416647,,,,,,,1.601022,400.0,0.4146464493557446,2,,False,False,False,0.4146464493557446
130837810.0,192.2722104,2.1456838,2.05481,20.540061,3.439,3.962,ok,1.4447684,150.0,0.28335945221327585,12.927689,-100.0,0.12903830192791668,8.377611,150.0,0.22952907142338339,1.8786422,100.0,0.23790440584721245,4,"CII1334,OI1302",False,True,False,0.28335945221327585
127525895.0,193.2666242,1.7426433,2.07952811,20.381091,6.944,4.402,ok,2.7443545,150.0,0.16601645138205,4.990565,100.0,0.15810516106293931,1.7306405,500.0,0.14630687336611056,3.4640584,150.0,0.1644316297322113,4,"CII1334,AlII1670",True,True,False,0.16601645138205
132518942.0,149.3172615,2.3604949,2.09659448,20.366462,2.521,5.25,ok,7.7812133,-50.0,0.1597056380150123,6.979204,-100.0,0.24012897386959386,2.7989511,-100.0,0.3126555897023937,5.3234987,-100.0,0.2676397107028261,4,"SiII1526,CII1334,AlII1670",True,True,False,0.3126555897023937
131232041.0,191.5536753,2.1477999,2.55864237,20.314831,1.25,3.312,ok,1.4292537,-250.0,0.39944630809585924,1.8248162,-500.0,0.46350254962724535,1.7445095,150.0,0.4921403260061203,1.3450086,350.0,0.5967703057724493,4,,False,False,True,0.5967703057724493
133246091.0,317.6132557,2.3545039,2.09659423,20.397418,11.352,22.544,ok,33.389545,150.0,0.04619257778618542,34.58337,200.0,0.04818825005047518,27.841595,150.0,0.05447538028258761,33.27106,200.0,0.046970714495559715,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.05447538028258761
125035454.0,43.2064773,1.3993179,2.20836874,20.307041,2.176,5.143,ok,11.71206,100.0,0.1596398911513287,13.572288,100.0,0.17581691637233277,12.5253935,50.0,0.20181213945818116,12.745846,150.0,0.18029555685883197,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.20181213945818116
134112936.0,35.7368577,2.552186,2.73838748,20.629583,5.165,7.707,ok,2.7121053,500.0,0.15990842628633284,1.5542164,50.0,0.16083348202356867,-0.42116293,-450.0,0.14371479102547013,0.92366385,-500.0,0.2639082052818857,4,,False,False,True,0.2639082052818857
133414048.0,318.4627388,2.3674491,2.00250888,20.465006,2.037,5.811,ok,13.914045,400.0,0.08885072109146328,7.3261075,200.0,0.29973233064494276,4.759857,300.0,0.28178017939290484,2.35705,-450.0,0.19681991541095262,4,"SiII1526,CII1334,OI1302",False,True,False,0.29973233064494276
126193570.0,27.8540136,1.547305,2.38675905,20.48748,0.951,3.395,ok,12.076315,300.0,0.18903946901900925,2.176049,-300.0,0.4676387803448183,2.1859698,50.0,0.39072969639713206,3.110742,200.0,0.5336430285375685,4,SiII1526,False,True,False,0.5336430285375685
125697393.0,14.5638636,1.5860868,2.89299908,20.905867,1.388,3.599,ok,5.673302,450.0,0.48308848747534505,9.169557,-100.0,0.25145287139515576,9.986279,-50.0,0.2783347256488502,5.8416085,-100.0,0.33757166678807726,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.48308848747534505
134455484.0,150.2088614,2.4818986,2.57671408,20.658862,1.878,4.767,ok,9.448991,150.0,0.24319654207589123,2.8192632,-350.0,0.42736667031309233,8.058485,0.0,0.1923298723304618,2.3836663,-100.0,0.42283177241351155,4,"SiII1526,OI1302",False,True,False,0.42736667031309233
126482878.0,318.39939,1.6292992,2.05059341,20.546838,2.304,4.056,ok,7.9161506,50.0,0.21948048136864706,2.5149748,100.0,0.44897921881078673,3.1392808,100.0,0.4477746869543321,8.720205,150.0,0.19869434238017009,4,"SiII1526,AlII1670",True,True,False,0.44897921881078673
127297945.0,16.4833632,1.6582825,2.15053494,20.306888,5.269,11.702,ok,6.979381,50.0,0.11009814513552148,14.26195,-100.0,0.08903026052634305,10.599787,-50.0,0.11048281360071097,10.409246,-100.0,0.1102834557277522,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.11048281360071097
128536680.0,319.681301,1.9669556,2.12021342,20.89042,1.756,4.66,ok,7.55235,250.0,0.2678238912181284,3.9029553,100.0,0.3102173453303624,2.2382836,100.0,0.47215982483803387,4.851478,150.0,0.3092867168480573,4,"SiII1526,CII1334,AlII1670",True,True,False,0.47215982483803387
126453958.0,325.2987512,1.6615174,3.06148044,20.523646,1.716,4.782,ok,6.563825,150.0,0.26970752494895245,10.561169,200.0,0.21068307896799862,10.79183,250.0,0.17422306576444652,5.380637,200.0,0.22613014135541304,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.26970752494895245
130259595.0,22.1873436,1.9835934,2.02332128,20.695848,2.481,4.286,ok,9.068192,50.0,0.26790947892483896,6.0400963,50.0,0.33572820656526003,8.26539,100.0,0.29197188780662287,10.81205,50.0,0.26183624742482825,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.33572820656526003
132422468.0,352.2211966,2.2979846,4.88551197,20.618773,0.851,3.573,ok,0.7365116,450.0,0.1831724685503432,2.0437508,-350.0,0.14125511011169214,1.6157095,300.0,0.12160728733888804,0.75626135,350.0,0.3798313175811677,4,,False,False,True,0.3798313175811677
130353302.0,348.7029987,2.0308567,2.92811495,20.495796,1.169,3.88,ok,6.3439884,-400.0,0.5257975936450974,3.31281,-500.0,0.2592453271751928,-1.7055678,150.0,0.4277749183364306,5.575973,150.0,0.2529907326258366,4,"SiII1526,AlII1670",False,True,False,0.5257975936450974
134212945.0,16.622769,2.5507266,2.33184125,20.677689,2.126,4.65,ok,1.081744,500.0,0.27517032337024816,4.1090775,100.0,0.31712342892020423,5.0036163,-300.0,0.3027165753606835,2.2280426,250.0,0.3404421291823749,4,"CII1334,OI1302",False,True,False,0.3404421291823749
127654987.0,359.7268052,1.8315697,3.24799797,20.831956,1.736,5.194,ok,24.702202,-50.0,0.08862041551811746,23.369831,0.0,0.10295108797358057,25.390793,-50.0,0.09003552138366411,18.589804,0.0,0.11843836890865655,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.11843836890865655
135916069.0,221.3589834,2.6519101,2.0844958,20.855948,16.058,17.527,ok,10.597021,100.0,0.056427235581420404,1.7813061,100.0,0.09989303751214593,3.254626,100.0,0.0943732983396452,6.2264876,50.0,0.07366148459127721,4,"SiII1526,AlII1670",True,True,False,0.09989303751214593
140461143.0,134.5991777,3.2443477,2.04989087,20.374206,8.206,15.517,ok,5.017166,150.0,0.06298922030283094,21.985601,450.0,0.09299781516878197,8.474931,350.0,0.09241321925530056,3.8520567,200.0,0.0768529115115983,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.09299781516878197
143764179.0,137.2035579,3.5994611,2.5742451,20.701231,3.917,7.54,ok,2.1999743,250.0,0.20388902532546677,22.878021,50.0,0.11451943191429234,5.1404977,-100.0,0.17546775157956432,1.7464194,-450.0,0.23367720133574577,4,"CII1334,OI1302",False,True,False,0.23367720133574577
135067708.0,216.9225662,2.7208898,2.37663713,20.389434,1.715,4.616,ok,24.94643,100.0,0.11630158696996434,4.414443,-100.0,0.25426841030951935,4.401027,-400.0,0.2285030387070961,6.222504,-100.0,0.2390629323655874,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.25426841030951935
138926992.0,202.9792741,3.060305,2.22540534,20.384904,4.152,8.054,ok,13.128337,-450.0,0.12519712780511227,8.15502,50.0,0.15921742870974914,15.088014,100.0,0.15526228436107084,5.3605876,50.0,0.16903112577397597,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.16903112577397597
143363732.0,323.5319707,3.6002844,2.73924826,20.359342,0.822,3.113,ok,13.171268,-100.0,0.19174897667724145,8.603717,-100.0,0.38488262923459726,5.382791,50.0,0.409956259063231,3.7399085,-100.0,0.5360165907287778,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.5360165907287778
142981739.0,322.7240792,3.531283,2.11017124,20.387438,11.472,14.006,ok,27.412518,100.0,0.06606576810009503,34.94928,100.0,0.06229815465333389,26.285585,50.0,0.07976957077707332,23.610502,50.0,0.08209796222580541,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.08209796222580541
138377348.0,130.8089969,2.9962546,2.17164372,20.941396,2.329,5.148,ok,3.6475697,400.0,0.14091634587760907,7.294869,350.0,0.30975597223394885,2.1473463,-400.0,0.29773874322578087,4.6561627,250.0,0.2826418705971646,4,"SiII1526,CII1334,AlII1670",True,True,False,0.30975597223394885
143632857.0,327.6841654,3.6324216,2.46484924,21.371657,2.23,5.055,ok,12.252669,-250.0,0.16041123219273748,9.330032,-300.0,0.2542931743194338,11.215586,-300.0,0.23222771009549437,4.2252665,-200.0,0.33895777309284264,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.33895777309284264
143632857.0,327.6841654,3.6324216,2.16726426,20.322701,2.23,5.055,ok,3.5322995,-400.0,0.32171707052846654,3.4647546,-500.0,1.3021020485250183,4.454919,-250.0,0.43398924585012,11.792233,-350.0,0.17968005324036757,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,1.3021020485250183
141492912.0,42.9967358,3.4478029,2.38286215,20.45813,5.817,10.414,ok,41.59591,150.0,0.04966742231610864,25.085829,100.0,0.09761314857858214,18.003603,150.0,0.11198526990379126,13.270278,200.0,0.13645418947130783,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.13645418947130783
144778859.0,39.3362452,3.916327,2.25599993,20.518324,1.747,4.601,ok,6.4667425,250.0,0.2846322758608134,8.307307,400.0,0.30076287473041574,4.197473,250.0,0.29926431946909593,4.691253,250.0,0.3019506748722215,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3019506748722215
135819918.0,32.645292,2.831722,2.04638158,21.257078,7.354,3.934,ok,11.750578,100.0,0.12803547502275953,13.315189,100.0,0.11177430845673433,14.532718,100.0,0.07760741308686109,13.15077,100.0,0.09912257674573216,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.12803547502275953
140592370.0,23.9576495,3.3737344,2.50174325,20.440336,2.698,3.856,ok,6.36921,100.0,0.22237015394472243,3.8966386,100.0,0.2802242775249477,4.968505,100.0,0.2596185967852187,1.7529331,200.0,0.4866681520272277,4,"SiII1526,CII1334,OI1302",True,True,False,0.4866681520272277
139900661.0,0.3344716,3.1255446,2.11017126,20.52342,10.042,5.839,ok,4.9309654,100.0,0.08772785419318123,5.9799914,100.0,0.10205976363451036,4.95392,250.0,0.10821991661338093,3.660314,50.0,0.11016921175921972,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.11016921175921972
136352784.0,358.7165281,2.7213238,2.73408655,20.786181,1.236,3.123,ok,1.3435013,150.0,0.32862433175175343,4.3651214,100.0,0.41264094156564435,7.990727,-500.0,0.2856582643383416,2.2378626,0.0,0.7564111903873578,4,"CII1334,OI1302",False,True,False,0.7564111903873578
141372497.0,39.0824571,3.4710257,2.21724574,20.500765,6.336,13.205,ok,18.16637,-500.0,0.06980475746548075,10.480407,400.0,0.09142591129578052,8.247981,50.0,0.09123438324120052,1.6600419,0.0,0.10608792994559627,4,"SiII1526,CII1334,OI1302",False,True,False,0.10608792994559627
144906721.0,0.8705694,3.8752721,2.12524667,20.713028,6.493,9.066,ok,26.665592,-50.0,0.07858256418414244,25.470768,-100.0,0.08919901095606664,23.860432,-400.0,0.1021145802566174,31.621784,-100.0,0.08246630370122218,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1021145802566174
136149360.0,355.2244606,2.709008,2.04147535,20.697948,1.992,3.258,ok,10.687626,-50.0,0.25278677780630365,11.230326,-100.0,0.276564255907254,8.145975,-50.0,0.3633256681372004,6.944445,50.0,0.33202897817164856,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3633256681372004
142847627.0,357.4136186,3.5576341,2.21872805,20.578707,2.421,5.268,ok,2.2187529,450.0,0.2200585252100482,4.0352345,-200.0,0.2787531168223348,1.4191439,-200.0,0.27086972265252035,1.5307071,-300.0,0.27188883708756756,4,CII1334,False,True,False,0.2787531168223348
139344868.0,351.2561957,3.1506651,3.4064034,20.308551,1.156,3.353,ok,2.8682647,400.0,0.31654095943659294,2.8826373,350.0,0.7476425420952065,2.8131387,300.0,0.40409182851797254,2.0290172,150.0,0.4966921258582821,4,,True,True,False,0.7476425420952065
135963716.0,352.7838326,2.7541067,2.73838748,20.638204,2.183,4.262,ok,0.63690096,50.0,0.33315624264006904,-7.346553,450.0,0.14411364874229043,2.659845,350.0,0.21593093726110507,1.4598783,150.0,0.363894773714043,4,,False,False,True,0.363894773714043
142760976.0,350.7230841,3.6166227,2.61563174,20.41616,1.091,3.793,ok,2.46045,500.0,0.3114803231500984,1.5145291,300.0,0.35052211078172296,3.018763,450.0,0.3566233483051506,1.0261992,0.0,0.6732422025152155,4,,True,True,False,0.6732422025152155
139146532.0,349.142659,3.1941708,3.2853298,20.318561,1.703,5.113,ok,5.2397933,150.0,0.2364689868047261,6.758935,200.0,0.23585710215282393,0.93577117,250.0,0.2334116290314584,5.3419247,200.0,0.2661759991726748,4,"SiII1526,CII1334,AlII1670",True,True,False,0.2661759991726748
142400322.0,346.912578,3.5479225,2.93264202,20.356481,3.462,5.083,ok,2.186663,100.0,0.31532997492689774,5.0216694,100.0,0.21339957353027456,2.0688665,100.0,0.22212064960513894,3.0055153,150.0,0.3403149835094126,4,CII1334,True,True,False,0.3403149835094126
142400322.0,346.912578,3.5479225,2.27027559,20.555489,3.462,5.083,ok,6.471089,-50.0,0.2375295083956,4.3445773,0.0,0.3029139023180398,9.832502,500.0,0.22624276166499543,3.71354,-100.0,0.3855603151478133,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3855603151478133
138773420.0,345.6331129,3.0582987,2.45210741,21.115438,0.976,3.149,ok,1.2037351,-100.0,0.31770204592898205,5.3071733,0.0,0.43499637449185025,2.9611406,450.0,0.5614427442982403,0.96763015,-400.0,0.4920817755979072,4,CII1334,False,True,False,0.5614427442982403
140712537.0,347.3304522,3.2711999,2.21058528,20.605878,6.042,3.103,ok,5.1714053,50.0,0.16573978157299682,4.4999795,-100.0,0.1714914723711924,7.0213046,450.0,0.15526364078072225,5.427095,-100.0,0.17935743348957173,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.17935743348957173
139767493.0,340.0197946,3.1982481,2.12884646,20.684194,2.122,4.978,ok,3.7916179,500.0,0.3371070386594749,0.019451782,-250.0,0.3179792095673657,6.480957,350.0,0.3350492916266122,-0.17120251,-200.0,0.23029360271852978,4,"SiII1526,OI1302",False,True,False,0.3371070386594749
139837250.0,340.5209949,3.2648464,2.30205522,20.840983,1.261,4.79,ok,12.090902,150.0,0.20484954316615456,8.110077,200.0,0.3110698505055725,8.312035,100.0,0.2654213443157634,6.567541,150.0,0.3761138747394038,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3761138747394038
141720218.0,7.3909915,3.5210824,2.04497899,20.528081,9.792,10.841,ok,7.0333376,300.0,0.11305518535448156,5.9232917,350.0,0.14002491702168496,6.456662,-50.0,0.12379355003686582,4.1995726,350.0,0.12455521750298323,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.14002491702168496
142038381.0,9.129202,3.4363198,2.06749809,20.442458,2.966,5.136,ok,7.0839376,-50.0,0.21363867127692643,12.42646,-150.0,0.14824351841559796,6.010624,-50.0,0.21242439711938937,8.331872,-100.0,0.23215974046507315,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.23215974046507315
143076382.0,15.5582965,3.5611563,2.04848733,20.39698,2.534,4.25,ok,2.1632516,-300.0,0.25806691457299935,7.0182076,-300.0,0.365841251170746,4.0227695,-300.0,0.3145538171757557,0.74432886,400.0,0.2815562182545141,4,"CII1334,OI1302",True,True,False,0.365841251170746
144859778.0,22.3861804,3.9188571,2.38286215,20.358279,4.392,6.176,ok,2.905064,-50.0,0.1302129562072965,5.59124,0.0,0.1254327129330216,2.7059839,50.0,0.1353772316646041,1.4503945,0.0,0.21769805379545956,4,CII1334,True,True,False,0.21769805379545956
139767493.0,340.0197946,3.1982481,3.17334607,20.326483,2.122,4.978,ok,2.0725994,150.0,0.3558623875090813,1.4537281,-100.0,0.32148550640912865,2.385335,450.0,0.26729830131382076,0.8262686,450.0,0.5255186810677633,4,,False,False,True,0.5255186810677633
139063305.0,21.2587503,3.1298645,2.50577711,20.765413,1.105,3.737,ok,0.12467496,100.0,0.5306128769566347,2.1852348,-250.0,0.34327386251756586,5.25793,100.0,0.4243589980920143,1.6400987,100.0,0.30358522890657585,4,OI1302,False,True,False,0.5306128769566347
143823052.0,19.1109077,3.7610415,2.28839711,20.673695,5.031,4.723,ok,15.0946665,100.0,0.12832695177735748,16.79126,50.0,0.11752661382229634,13.887433,100.0,0.12531070106573391,13.149584,100.0,0.12430077991443086,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.12832695177735748
140879615.0,21.0556472,3.3915853,2.42597588,20.791204,4.375,8.32,ok,9.042868,-100.0,0.13584144235969478,15.413708,-100.0,0.12538081879740404,10.332582,450.0,0.15177097411409873,5.012579,-100.0,0.17027813783963971,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.17027813783963971
139609219.0,159.0809732,3.158372,2.10444806,20.333785,13.303,5.765,ok,3.877083,100.0,0.12955415889379543,4.0471334,50.0,0.11810742045896103,6.881448,100.0,0.09633045499091003,2.5657325,50.0,0.13167543911803206,4,"SiII1526,CII1334,OI1302",True,True,False,0.13167543911803206
141985939.0,140.5597526,3.5262057,2.83605016,20.348638,2.194,5.421,ok,7.4356704,100.0,0.2752001129343814,10.790682,100.0,0.23913468567130441,9.08959,100.0,0.24186552470928105,9.963862,50.0,0.22185997518578354,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2752001129343814
143827251.0,140.8452587,3.639335,2.22392033,20.519611,7.93,14.21,ok,35.598587,100.0,0.04678175011202944,32.149105,0.0,0.06637675289029518,25.192451,500.0,0.07006780025755835,19.767685,50.0,0.08525723102987146,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.08525723102987146
135022614.0,178.3836144,2.6549642,3.40336126,20.50647,1.513,3.361,ok,4.669574,100.0,0.30755122130018653,6.2176948,200.0,0.3461379136316579,3.6262288,150.0,0.3151995699709384,2.6214273,150.0,0.3741357748683837,4,"SiII1526,CII1334,OI1302",True,True,False,0.3741357748683837
144104612.0,145.0806466,3.6929071,2.76777023,20.496716,1.249,3.356,ok,0.4939527,250.0,0.31751147461917817,7.642268,450.0,0.2972803248436245,4.781257,50.0,0.30168046946737215,0.5287803,-100.0,0.45334835045171556,4,"CII1334,OI1302",False,True,False,0.45334835045171556
141871247.0,143.8924897,3.525917,3.5886436,20.357876,1.665,3.911,ok,1.4297576,-400.0,0.2936875422088945,1.6205666,50.0,0.3005735629665407,1.6791226,500.0,0.19974485223923008,1.7678677,-450.0,0.3433053850445026,4,,False,False,True,0.3433053850445026
142214704.0,179.4251048,3.489532,2.82634574,20.646346,1.932,5.263,ok,5.759424,100.0,0.3082935392338508,27.224916,50.0,0.08540326527774658,7.5983124,50.0,0.21532098502398905,5.8117003,150.0,0.26285149535665703,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3082935392338508
136543675.0,183.1266778,2.7815931,2.02540978,20.880967,12.603,11.506,ok,23.577885,50.0,0.06625575209162216,19.596378,0.0,0.09557964423560486,15.470697,100.0,0.10105998488262777,28.295612,50.0,0.06574859511833793,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.10105998488262777
141794465.0,183.7664203,3.5188335,2.50416301,20.71462,1.122,3.107,ok,2.2070017,-500.0,0.38028951485452805,0.60897166,-200.0,0.49500456947004867,2.0687351,150.0,0.39261521260765464,1.9739795,450.0,0.45643159526387544,4,,False,False,True,0.49500456947004867
143362396.0,147.2940814,3.6957948,2.12380777,20.610832,3.895,3.374,ok,2.6017563,-400.0,0.20728313235180404,3.0143294,200.0,0.22478454986675028,2.9082448,100.0,0.14602348433636803,3.435001,100.0,0.17108058462557776,4,AlII1670,True,True,False,0.22478454986675028
