ID,ra,dec,zDLA,NHI,SNR_FOREST,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
39627984151252873,37.575993149238194,8.19503713848077,2.2371492164275244,20.718900679139715,6.0906518327445776,ok,13.286213103100067,-50.0,0.2124778560431616,8.358365102904372,-100.0,0.3235969354517489,8.465374095144565,-50.0,0.2855195201437341,18.90929385865106,0.0,0.1276571030550345,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3235969354517489
39628025939103397,37.4496014988569,10.111669025494374,2.086413000717446,20.40150864869319,5.539759325916416,ok,3.8191491674786864,-200.0,0.1537851201063349,11.12252376802245,-500.0,0.17149188016993,8.213571744252981,450.0,0.2521742981953072,3.5174691308362878,-100.0,0.1313891122880494,4,"SiII1526,CII1334,OI1302,AlII1670",False,True,False,0.2521742981953072
39628002048346141,35.27566233936789,8.925296452552248,2.496604999922496,20.555594063590387,6.478536935600698,ok,6.4735163336738974,0.0,0.1585903003779048,9.418356556745591,0.0,0.1236621371695051,13.79478556835098,0.0,0.0815210201741263,5.434672172256626,0.0,0.1402288918707559,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1585903003779048
39628013972751033,34.45801037422467,9.39221331930735,3.035794914690864,20.482205723357968,6.338487139359778,ok,4.40082888310356,0.0,0.141842849882327,7.592633908775834,-50.0,0.1230450964122558,8.609743415924731,500.0,0.087733397430155,7.658891597372587,-100.0,0.108420209407543,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.141842849882327
39628019945443629,35.22417626382061,9.759771677177618,2.1646234768726145,20.72157595810917,9.584702545373704,ok,38.4103598288524,0.0,0.0561402525353304,43.77732248329638,-50.0,0.0390712672574815,22.99537127553772,-50.0,0.0573783979767967,16.89198820775319,-50.0,0.0693041553151328,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0693041553151328
39628043819420748,39.32611347327322,10.648027567656705,2.50300908658349,20.75684413982348,7.577621713673717,ok,15.197148654412038,50.0,0.1413009869644572,19.99515398011476,50.0,0.0977062031666573,17.630402677973468,100.0,0.1465427471106991,12.993756192892048,50.0,0.1587311741743954,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1587311741743954
39628049741780209,38.389586621772914,11.078584631154271,2.470568299421389,20.67345875467799,10.236170055900914,ok,27.887939398946106,300.0,0.0818248086065857,30.16389869208425,50.0,0.0895727055310372,15.784808399740072,300.0,0.1242665279403079,22.609043621082893,350.0,0.09742021827955,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1242665279403079
39628049754362986,39.14306011424132,10.977809250378964,3.095598534354016,20.71243020113483,7.611940966915132,ok,15.014805327312493,-50.0,0.0890459133666132,24.954543983141654,0.0,0.0953673814472871,20.56014145507905,0.0,0.0851532427851325,12.287167376375258,0.0,0.098129885378801,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.098129885378801
39628049758553756,39.25109137751797,11.032621581317237,2.001619752765392,21.61604543048388,6.731982487525108,ok,33.94867429003942,50.0,0.0620453635074097,34.030185153236985,100.0,0.062202512683287,33.96633903747112,100.0,0.0661133859350706,44.75952780950414,100.0,0.0615417043864817,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0661133859350706
39628061649405846,40.63109741114896,11.561496009711082,2.720039422459628,20.4247702129198,9.899946386844585,ok,36.71119077541884,0.0,0.0733388517753387,32.94464296853458,-50.0,0.0716787995162957,28.9612831089082,-50.0,0.0764768666327357,44.26294885683089,0.0,0.0614611301061521,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0764768666327357
