ID,survey,z_abs,line,lam_obs_nm,arm,band_used,mag_cont,z_qso,forest_applies,mag_corr,mag_eff,sn_at_1hr,EW3sig_1hr_A,EW3sig_2hr_A,note
39627630147799297,DESI,2.194707547121217,AlII1670,533.5161603692433,UVB,gmag,19.8147,2.38435995150015,False,0.0,19.8147,35.81953964759006,0.0544307929281765,0.038488382784874375,
39627914995566750,DESI,2.699287007740914,SiII1526,564.5111973812635,VIS,rmag,20.0137,2.8693249472720384,False,0.0,20.0137,18.815683536480627,0.06298847170604423,0.04453957547992085,
39627914995566750,DESI,2.699287007740914,CII1334,493.484886832638,UVB,gmag,20.1025,2.8693249472720384,False,0.0,20.1025,36.2242998416699,0.04978413193343802,0.03520269728561976,
39627914995566750,DESI,2.699287007740914,OI1302,481.64716840786696,UVB,gmag,20.1025,2.8693249472720384,False,0.0,20.1025,36.2242998416699,0.048589909878063185,0.03435825477202169,
39627914995566750,DESI,2.699287007740914,AlII1670,617.7809302927327,VIS,rmag,20.0137,2.8693249472720384,False,0.0,20.0137,18.815683536480627,0.06893233797450449,0.04874252362481508,
337474503,SDSS,3.14747982,SiII1526,632.905420532,VIS,rmag,18.4842,3.245563,False,0.0,18.4842,76.96973653755192,0.017263439437750848,0.012207095093036906,
337474503,SDSS,3.14747982,CII1334,553.273807988,UVB,rmag,18.4842,3.245563,False,0.0,18.4842,121.98881146389152,0.01657437624624722,0.011719853837658643,
337474503,SDSS,3.14747982,OI1302,540.001872564,UVB,gmag,18.9938,3.245563,False,0.0,18.9938,76.29217565072604,0.025866183127203464,0.018290153492658626,
337474503,SDSS,3.14747982,AlII1670,692.62912994,VIS,imag,18.5335,3.245563,False,0.0,18.5335,73.55293378672715,0.019770118074632057,0.013979584555431055,
39628055039184537,DESI,2.610530213282852,SiII1526,550.9669105469632,UVB,rmag,19.7892,2.9195951318570774,False,0.0,19.7892,36.670767532738736,0.05490635318225172,0.038824654665393754,
39628055039184537,DESI,2.610530213282852,CII1334,481.6447304519325,UVB,gmag,20.928,2.9195951318570774,False,0.0,20.928,16.935577086915174,0.1039307102664907,0.07349011000296991,
39628055039184537,DESI,2.610530213282852,OI1302,470.09103376942727,UVB,gmag,20.928,2.9195951318570774,True,0.2996919521392876,21.22769195213929,12.85059448476053,0.13368289156477975,0.09452807915408167,
39628055039184537,DESI,2.610530213282852,AlII1670,602.9585456182363,VIS,rmag,19.7892,2.9195951318570774,False,0.0,19.7892,23.13769010250732,0.054711165311825585,0.03868663599861008,
286256548,SDSS,3.35897424,SiII1526,665.179469024,VIS,rmag,19.0219,3.371,False,0.0,19.0219,46.90725295929862,0.02977195449114682,0.021051950909867202,
286256548,SDSS,3.35897424,CII1334,581.4871636160001,VIS,rmag,19.0219,3.371,False,0.0,19.0219,46.90725295929862,0.02602607293000646,0.018403212656463205,
286256548,SDSS,3.35897424,OI1302,567.538446048,VIS,rmag,19.0219,3.371,False,0.0,19.0219,46.90725295929862,0.025401759336483063,0.01796175628089587,
286256548,SDSS,3.35897424,AlII1670,727.94869808,VIS,imag,18.9062,3.371,False,0.0,18.9062,52.18191343448844,0.02928797087492084,0.020709722812850627,
39627932607450554,DESI,2.655987785122647,SiII1526,557.9037360097159,UVB,rmag,20.2168,2.83010995336816,False,0.0,20.2168,24.73318238283554,0.08243209771370574,0.058288295280793434,
39627932607450554,DESI,2.655987785122647,CII1334,487.7087705353611,UVB,gmag,20.5743,2.83010995336816,False,0.0,20.5743,23.457406828069686,0.07597971282936736,0.05372577017425218,
39627932607450554,DESI,2.655987785122647,OI1302,476.0096096229686,UVB,gmag,20.5743,2.83010995336816,False,0.0,20.5743,23.457406828069686,0.07415711102236604,0.052436996077118686,
